0.623,0.494,0.688,-0.000,0.201,0.002,0.240
0.625,0.493,0.692,-0.000,0.205,0.001,0.242
0.654,0.492,0.686,-0.000,0.208,0.001,0.244
0.626,0.491,0.685,-0.000,0.210,0.001,0.246
0.621,0.492,0.685,-0.000,0.213,0.001,0.248
0.621,0.491,0.688,-0.000,0.217,0.002,0.250
0.623,0.491,0.687,-0.000,0.223,0.002,0.252
0.618,0.491,0.685,-0.000,0.227,0.002,0.254
0.687,0.491,0.685,-0.000,0.232,0.002,0.256
0.627,0.491,0.685,-0.000,0.234,0.001,0.258
0.630,0.491,0.684,-0.000,0.237,0.001,0.260
0.623,0.491,0.684,-0.000,0.240,0.002,0.262
0.616,0.490,0.685,-0.000,0.245,0.002,0.264
0.623,0.493,0.690,-0.000,0.251,0.003,0.266
0.623,0.491,0.687,-0.000,0.256,0.003,0.268
0.624,0.491,0.687,-0.000,0.260,0.002,0.270
0.623,0.491,0.688,-0.000,0.263,0.002,0.272
0.623,0.491,0.685,-0.000,0.266,0.002,0.274
0.621,0.728,0.685,-0.000,0.268,0.002,0.276
0.623,0.729,0.685,-0.000,0.272,0.003,0.278
0.623,0.730,0.685,-0.000,0.276,0.003,0.280
0.627,0.730,0.685,-0.000,0.279,0.002,0.282
0.629,0.729,0.685,-0.000,0.282,0.002,0.284
0.625,0.728,0.684,-0.000,0.284,0.002,0.286
0.625,0.728,0.682,-0.000,0.287,0.003,0.288
0.634,0.726,0.682,-0.000,0.293,0.003,0.290
0.621,0.726,0.684,-0.000,0.298,0.003,0.292
0.641,0.730,0.684,-0.000,0.304,0.003,0.294
0.656,0.728,0.684,-0.000,0.307,0.002,0.296
0.619,0.726,0.682,-0.000,0.311,0.002,0.298
0.620,0.729,0.679,-0.000,0.313,0.002,0.300
0.618,0.726,0.679,-0.000,0.316,0.002,0.302
0.618,0.725,0.680,-0.000,0.321,0.003,0.304
0.615,0.726,0.660,-0.000,0.326,0.003,0.306
0.621,0.729,0.659,-0.000,0.330,0.003,0.308
0.621,0.730,0.664,-0.000,0.334,0.002,0.310
0.634,0.726,0.662,-0.000,0.336,0.002,0.312
0.647,0.726,0.660,-0.000,0.338,0.002,0.314
0.621,0.593,0.664,-0.000,0.340,0.002,0.316
0.623,0.594,0.658,-0.001,0.345,0.003,0.318
0.623,0.593,0.658,-0.001,0.350,0.003,0.320
0.631,0.594,0.652,-0.001,0.355,0.003,0.322
0.626,0.593,0.664,-0.001,0.360,0.003,0.324
0.626,0.592,0.657,-0.001,0.364,0.002,0.326
0.625,0.591,0.657,-0.001,0.367,0.002,0.328
0.627,0.594,0.658,-0.001,0.369,0.003,0.330
0.629,0.596,0.660,-0.001,0.374,0.003,0.332
0.626,0.592,0.659,-0.001,0.379,0.004,0.334
0.623,0.591,0.657,-0.001,0.384,0.003,0.336
0.623,0.591,0.658,-0.001,0.389,0.003,0.338
0.627,0.593,0.660,-0.001,0.392,0.003,0.340
0.620,0.592,0.656,-0.001,0.394,0.003,0.342
0.620,0.591,0.657,-0.001,0.396,0.003,0.344
0.619,0.592,0.686,-0.001,0.401,0.004,0.346
0.620,0.590,0.687,-0.001,0.406,0.004,0.348
0.620,0.591,0.687,-0.001,0.411,0.004,0.350
0.626,0.592,0.688,-0.001,0.416,0.004,0.352
0.623,0.592,0.686,-0.001,0.422,0.003,0.354
0.621,0.592,0.685,-0.001,0.429,0.003,0.356
0.618,0.594,0.684,-0.001,0.434,0.003,0.358
0.630,0.596,0.684,-0.001,0.439,0.004,0.360
0.625,0.596,0.684,-0.001,0.443,0.004,0.362
0.626,0.592,0.684,-0.001,0.446,0.004,0.364
0.624,0.593,0.684,-0.001,0.449,0.004,0.366
0.624,0.592,0.685,-0.001,0.455,0.004,0.368
0.626,0.591,0.684,-0.001,0.463,0.003,0.370
0.626,0.593,0.685,-0.001,0.471,0.003,0.372
0.623,0.591,0.681,-0.001,0.479,0.004,0.374
0.621,0.591,0.679,-0.001,0.483,0.004,0.376
0.623,0.591,0.680,-0.001,0.485,0.004,0.378
0.621,0.591,0.679,-0.001,0.486,0.004,0.380
0.621,0.591,0.681,-0.001,0.489,0.004,0.382
0.623,0.592,0.680,-0.001,0.496,0.004,0.384
0.621,0.591,0.686,-0.001,0.505,0.004,0.386
0.621,0.591,0.687,-0.001,0.513,0.004,0.388
0.620,0.592,0.687,-0.001,0.518,0.004,0.390
0.623,0.591,0.687,-0.001,0.520,0.004,0.392
0.621,0.591,0.693,-0.001,0.523,0.004,0.394
0.619,0.594,0.686,-0.001,0.527,0.004,0.396
0.621,0.729,0.680,-0.001,0.535,0.003,0.398
0.632,0.732,0.695,-0.001,0.544,0.003,0.400
0.621,0.731,0.687,-0.001,0.551,0.004,0.402
0.645,0.726,0.685,-0.001,0.554,0.004,0.404
0.643,0.726,0.685,-0.001,0.556,0.004,0.406
0.643,0.725,0.685,-0.001,0.558,0.004,0.408
0.643,0.726,0.685,-0.001,0.562,0.004,0.410
0.647,0.725,0.686,-0.001,0.569,0.004,0.412
0.654,0.729,0.688,-0.001,0.578,0.004,0.414
0.646,0.726,0.684,-0.001,0.584,0.004,0.416
0.642,0.728,0.685,-0.001,0.588,0.005,0.418
0.641,0.725,0.684,-0.001,0.590,0.005,0.420
0.641,0.725,0.685,-0.001,0.592,0.005,0.422
0.642,0.724,0.685,-0.001,0.596,0.005,0.424
0.642,0.726,0.685,-0.001,0.603,0.004,0.426
0.642,0.725,0.686,-0.001,0.613,0.004,0.428
0.641,0.724,0.687,-0.002,0.621,0.005,0.430
0.641,0.724,0.688,-0.002,0.626,0.005,0.432
0.641,0.724,0.687,-0.002,0.628,0.005,0.434
0.645,0.730,0.686,-0.002,0.631,0.005,0.436
0.641,0.690,0.684,-0.002,0.635,0.005,0.438
0.641,0.691,0.684,-0.002,0.643,0.005,0.440
0.640,0.690,0.685,-0.002,0.653,0.005,0.442
0.642,0.695,0.688,-0.002,0.660,0.005,0.444
0.685,0.690,0.685,-0.002,0.665,0.006,0.446
0.643,0.686,0.684,-0.002,0.667,0.006,0.448
0.627,0.687,0.682,-0.002,0.669,0.006,0.450
0.621,0.686,0.682,-0.002,0.673,0.006,0.452
0.623,0.686,0.684,-0.002,0.681,0.006,0.454
0.623,0.686,0.680,-0.002,0.693,0.005,0.456
0.621,0.686,0.681,-0.002,0.704,0.005,0.458
0.635,0.685,0.679,-0.002,0.712,0.006,0.460
0.625,0.685,0.679,-0.002,0.714,0.006,0.462
0.627,0.685,0.687,-0.002,0.715,0.006,0.464
0.631,0.685,0.688,-0.002,0.718,0.006,0.466
0.618,0.686,0.688,-0.002,0.724,0.006,0.468
0.657,0.685,0.688,-0.002,0.734,0.006,0.470
0.623,0.686,0.687,-0.002,0.747,0.006,0.472
0.623,0.685,0.687,-0.002,0.757,0.006,0.474
0.623,0.688,0.687,-0.002,0.762,0.006,0.476
0.623,0.862,0.686,-0.002,0.763,0.006,0.478
0.621,0.859,0.686,-0.002,0.765,0.006,0.480
0.623,0.861,0.708,-0.002,0.769,0.006,0.482
0.621,0.858,0.686,-0.002,0.778,0.006,0.484
0.629,0.857,0.686,-0.002,0.790,0.006,0.486
0.624,0.856,0.685,-0.003,0.799,0.006,0.488
0.626,0.854,0.685,-0.003,0.804,0.006,0.490
0.626,0.853,0.685,-0.003,0.804,0.006,0.492
0.623,0.854,0.685,-0.003,0.804,0.006,0.494
0.621,0.856,0.685,-0.003,0.809,0.006,0.496
0.621,0.854,0.685,-0.003,0.818,0.006,0.498
0.623,0.856,0.684,-0.003,0.831,0.006,0.500
0.619,0.854,0.685,-0.003,0.841,0.006,0.502
0.620,0.854,0.684,-0.003,0.846,0.006,0.504
0.620,0.854,0.684,-0.003,0.847,0.006,0.506
0.616,0.852,0.685,-0.003,0.848,0.006,0.508
0.623,0.856,0.687,-0.003,0.853,0.006,0.510
0.620,0.856,0.690,-0.003,0.863,0.006,0.512
0.637,0.853,0.688,-0.003,0.875,0.006,0.514
0.640,0.861,0.686,-0.003,0.886,0.006,0.516
0.630,0.614,0.685,-0.003,0.891,0.006,0.518
0.630,0.614,0.682,-0.003,0.893,0.007,0.520
0.623,0.614,0.682,-0.003,0.894,0.007,0.522
0.630,0.610,0.684,-0.003,0.899,0.007,0.524
0.624,0.610,0.682,-0.003,0.909,0.007,0.526
0.625,0.610,0.682,-0.003,0.921,0.007,0.528
0.626,0.609,0.680,-0.003,0.931,0.007,0.530
0.625,0.612,0.681,-0.003,0.937,0.007,0.532
0.624,0.612,0.681,-0.003,0.940,0.007,0.534
0.624,0.609,0.688,-0.003,0.944,0.007,0.536
0.621,0.609,0.681,-0.003,0.951,0.007,0.538
0.625,0.610,0.681,-0.004,0.964,0.007,0.540
0.623,0.607,0.688,-0.004,0.977,0.007,0.542
0.621,0.607,0.688,-0.004,0.988,0.007,0.544
0.620,0.607,0.690,-0.004,0.995,0.007,0.546
0.620,0.607,0.685,-0.004,0.996,0.007,0.548
0.684,0.607,0.707,-0.004,0.997,0.007,0.550
0.623,0.608,0.707,-0.004,1.002,0.007,0.552
0.636,0.608,0.707,-0.004,1.011,0.007,0.554
0.629,0.615,0.710,-0.004,1.025,0.007,0.556
0.619,0.842,0.704,-0.004,1.037,0.007,0.558
0.618,0.840,0.704,-0.004,1.046,0.006,0.560
0.615,0.841,0.706,-0.004,1.048,0.006,0.562
0.636,0.848,0.706,-0.004,1.049,0.006,0.564
0.684,0.848,0.704,-0.004,1.051,0.006,0.566
0.625,0.836,0.704,-0.004,1.058,0.007,0.568
0.625,0.834,0.704,-0.004,1.070,0.007,0.570
0.658,0.833,0.704,-0.004,1.082,0.007,0.572
0.625,0.835,0.704,-0.004,1.093,0.007,0.574
0.623,0.846,0.702,-0.004,1.098,0.007,0.576
0.623,0.847,0.704,-0.004,1.101,0.007,0.578
0.621,0.848,0.703,-0.005,1.105,0.007,0.580
0.623,0.835,0.703,-0.005,1.114,0.007,0.582
0.623,0.834,0.704,-0.005,1.127,0.007,0.584
0.621,0.847,0.703,-0.005,1.139,0.007,0.586
0.623,0.833,0.703,-0.005,1.148,0.007,0.588
0.625,0.834,0.687,-0.005,1.153,0.007,0.590
0.620,0.847,0.686,-0.005,1.155,0.007,0.592
0.623,0.847,0.688,-0.005,1.160,0.007,0.594
0.621,0.841,0.687,-0.005,1.168,0.007,0.596
0.626,0.654,0.685,-0.005,1.181,0.007,0.598
0.620,0.657,0.686,-0.005,1.193,0.007,0.600
0.626,0.656,0.684,-0.005,1.202,0.007,0.602
0.621,0.659,0.680,-0.005,1.207,0.007,0.604
0.710,0.662,0.680,-0.005,1.210,0.007,0.606
0.625,0.663,0.680,-0.005,1.215,0.007,0.608
0.624,0.647,0.682,-0.005,1.225,0.007,0.610
0.625,0.651,0.680,-0.005,1.239,0.007,0.612
0.626,0.646,0.680,-0.006,1.252,0.007,0.614
0.620,0.673,0.681,-0.006,1.262,0.007,0.616
0.631,0.663,0.692,-0.006,1.267,0.007,0.618
0.631,0.662,0.692,-0.006,1.269,0.007,0.620
0.623,0.668,0.685,-0.006,1.273,0.007,0.622
0.623,0.662,0.686,-0.006,1.282,0.007,0.624
0.634,0.645,0.687,-0.006,1.294,0.007,0.626
0.626,0.663,0.698,-0.006,1.309,0.007,0.628
0.631,0.660,0.706,-0.006,1.321,0.006,0.630
0.621,0.660,0.707,-0.006,1.331,0.006,0.632
0.623,0.662,0.707,-0.006,1.337,0.006,0.634
0.621,0.651,0.707,-0.006,1.343,0.006,0.636
0.621,0.823,0.706,-0.006,1.350,0.006,0.638
0.632,0.825,0.707,-0.006,1.361,0.006,0.640
0.621,0.822,0.706,-0.006,1.375,0.006,0.642
0.621,0.833,0.704,-0.006,1.389,0.006,0.644
0.623,0.833,0.704,-0.007,1.398,0.006,0.646
0.625,0.822,0.704,-0.007,1.402,0.006,0.648
0.646,0.822,0.704,-0.007,1.404,0.006,0.650
0.643,0.820,0.703,-0.007,1.407,0.006,0.652
0.643,0.820,0.702,-0.007,1.414,0.006,0.654
0.645,0.814,0.704,-0.007,1.426,0.006,0.656
0.638,0.831,0.703,-0.007,1.443,0.006,0.658
0.646,0.837,0.707,-0.007,1.457,0.006,0.660
0.637,0.820,0.703,-0.007,1.467,0.006,0.662
0.632,0.820,0.703,-0.007,1.471,0.005,0.664
0.663,0.820,0.702,-0.007,1.472,0.005,0.666
0.648,0.820,0.702,-0.007,1.476,0.006,0.668
0.640,0.813,0.704,-0.007,1.483,0.006,0.670
0.647,0.830,0.687,-0.007,1.496,0.006,0.672
0.649,0.831,0.687,-0.007,1.511,0.006,0.674
0.641,0.820,0.687,-0.007,1.527,0.006,0.676
0.641,0.575,0.681,-0.007,1.539,0.006,0.678
0.642,0.575,0.680,-0.007,1.545,0.006,0.680
0.642,0.576,0.679,-0.007,1.548,0.006,0.682
0.641,0.587,0.681,-0.007,1.554,0.006,0.684
0.641,0.586,0.680,-0.007,1.563,0.006,0.686
0.641,0.574,0.677,-0.008,1.576,0.006,0.688
0.646,0.573,0.680,-0.008,1.592,0.006,0.690
0.643,0.574,0.691,-0.008,1.607,0.006,0.692
0.643,0.574,0.690,-0.008,1.617,0.006,0.694
0.643,0.573,0.686,-0.008,1.623,0.006,0.696
0.642,0.588,0.688,-0.008,1.629,0.006,0.698
0.642,0.585,0.690,-0.008,1.639,0.006,0.700
0.646,0.577,0.688,-0.008,1.652,0.006,0.702
0.638,0.574,0.685,-0.008,1.668,0.006,0.704
0.640,0.574,0.685,-0.008,1.682,0.006,0.706
0.637,0.574,0.685,-0.008,1.690,0.006,0.708
0.640,0.573,0.686,-0.008,1.694,0.006,0.710
0.649,0.573,0.708,-0.008,1.698,0.006,0.712
0.642,0.583,0.707,-0.008,1.705,0.006,0.714
0.668,0.573,0.708,-0.008,1.718,0.006,0.716
0.642,0.809,0.710,-0.008,1.733,0.006,0.718
0.645,0.807,0.704,-0.009,1.748,0.006,0.720
0.649,0.808,0.704,-0.009,1.760,0.006,0.722
0.648,0.808,0.704,-0.009,1.769,0.006,0.724
0.642,0.806,0.703,-0.009,1.776,0.006,0.726
0.648,0.935,0.704,-0.009,1.786,0.005,0.728
0.643,0.804,0.703,-0.009,1.800,0.005,0.730
0.646,0.806,0.704,-0.009,1.812,0.005,0.732
0.641,0.807,0.703,-0.009,1.824,0.005,0.734
0.646,0.804,0.703,-0.009,1.835,0.005,0.736
0.642,0.804,0.702,-0.009,1.844,0.006,0.738
0.646,0.806,0.703,-0.009,1.853,0.006,0.740
0.641,0.817,0.703,-0.009,1.861,0.005,0.742
0.641,0.804,0.702,-0.009,1.873,0.005,0.744
0.647,0.806,0.706,-0.009,1.886,0.004,0.746
0.640,0.806,0.701,-0.009,1.901,0.004,0.748
0.641,0.804,0.701,-0.009,1.914,0.004,0.750
0.640,0.806,0.686,-0.009,1.927,0.005,0.752
0.640,0.807,0.687,-0.010,1.939,0.005,0.754
0.641,0.804,0.687,-0.010,1.949,0.005,0.756
0.645,0.558,0.690,-0.010,1.959,0.005,0.758
0.645,0.555,0.680,-0.010,1.969,0.004,0.760
0.640,0.555,0.680,-0.010,1.980,0.004,0.762
0.637,0.555,0.690,-0.010,1.991,0.004,0.764
0.637,0.555,0.691,-0.010,2.001,0.005,0.766
0.648,0.566,0.692,-0.010,2.010,0.005,0.768
0.641,0.554,0.679,-0.010,2.020,0.005,0.770
0.647,0.555,0.693,-0.010,2.031,0.005,0.772
0.652,0.554,0.692,-0.010,2.042,0.005,0.774
0.643,0.554,0.685,-0.010,2.054,0.005,0.776
0.645,0.553,0.686,-0.010,2.066,0.005,0.778
0.642,0.554,0.684,-0.010,2.077,0.005,0.780
0.642,0.554,0.685,-0.010,2.087,0.006,0.782
0.642,0.554,0.685,-0.010,2.097,0.006,0.784
0.641,0.553,0.685,-0.010,2.106,0.005,0.786
0.642,0.554,0.685,-0.010,2.117,0.005,0.788
0.641,0.554,0.685,-0.010,2.128,0.005,0.790
0.647,0.554,0.706,-0.011,2.140,0.005,0.792
0.641,0.553,0.707,-0.011,2.154,0.005,0.794
0.640,0.553,0.707,-0.011,2.170,0.006,0.796
0.640,0.671,0.707,-0.011,2.186,0.006,0.798
0.641,0.671,0.706,-0.011,2.201,0.006,0.800
0.641,0.671,0.704,-0.011,2.213,0.005,0.802
0.640,0.671,0.704,-0.011,2.219,0.005,0.804
0.642,0.670,0.703,-0.011,2.225,0.006,0.806
0.640,0.669,0.703,-0.011,2.232,0.006,0.808
0.674,0.668,0.703,-0.011,2.243,0.006,0.810
0.673,0.669,0.703,-0.011,2.258,0.007,0.812
0.642,0.670,0.703,-0.011,2.274,0.007,0.814
0.685,0.669,0.706,-0.011,2.290,0.006,0.816
0.645,0.669,0.703,-0.011,2.300,0.006,0.818
0.648,0.668,0.702,-0.011,2.307,0.006,0.820
0.648,0.669,0.701,-0.012,2.313,0.006,0.822
0.649,0.668,0.701,-0.012,2.322,0.006,0.824
0.642,0.668,0.701,-0.012,2.334,0.006,0.826
0.649,0.669,0.702,-0.012,2.350,0.007,0.828
0.642,0.668,0.702,-0.012,2.368,0.007,0.830
0.642,0.669,0.706,-0.012,2.382,0.006,0.832
0.642,0.668,0.707,-0.012,2.393,0.006,0.834
0.641,0.669,0.707,-0.012,2.402,0.006,0.836
0.641,0.691,0.708,-0.012,2.409,0.006,0.838
0.641,0.690,0.713,-0.012,2.419,0.006,0.840
0.642,0.691,0.701,-0.012,2.432,0.006,0.842
0.646,0.692,0.709,-0.012,2.450,0.007,0.844
0.641,0.690,0.704,-0.012,2.466,0.007,0.846
0.641,0.688,0.704,-0.013,2.482,0.006,0.848
0.640,0.688,0.710,-0.013,2.493,0.006,0.850
0.642,0.687,0.704,-0.013,2.502,0.006,0.852
0.643,0.688,0.704,-0.013,2.509,0.006,0.854
0.642,0.690,0.709,-0.013,2.518,0.006,0.856
0.649,0.690,0.707,-0.013,2.532,0.006,0.858
0.645,0.690,0.706,-0.013,2.548,0.007,0.860
0.637,0.687,0.703,-0.013,2.566,0.007,0.862
0.651,0.686,0.704,-0.013,2.582,0.007,0.864
0.729,0.687,0.706,-0.013,2.594,0.006,0.866
0.782,0.686,0.704,-0.013,2.604,0.006,0.868
0.641,0.687,0.704,-0.013,2.613,0.006,0.870
0.637,0.690,0.704,-0.013,2.625,0.006,0.872
0.649,0.691,0.709,-0.014,2.639,0.007,0.874
0.647,0.690,0.708,-0.014,2.655,0.007,0.876
0.642,0.593,0.707,-0.014,2.669,0.006,0.878
0.641,0.594,0.707,-0.014,2.679,0.006,0.880
0.642,0.594,0.704,-0.014,2.687,0.006,0.882
0.649,0.594,0.704,-0.014,2.695,0.006,0.884
0.641,0.593,0.704,-0.014,2.706,0.006,0.886
0.642,0.592,0.703,-0.014,2.720,0.006,0.888
0.641,0.592,0.703,-0.014,2.738,0.007,0.890
0.641,0.591,0.703,-0.014,2.757,0.007,0.892
0.643,0.592,0.702,-0.014,2.775,0.006,0.894
0.646,0.592,0.702,-0.015,2.788,0.006,0.896
0.645,0.592,0.702,-0.015,2.799,0.006,0.898
0.645,0.592,0.703,-0.015,2.809,0.006,0.900
0.647,0.593,0.703,-0.015,2.822,0.006,0.902
0.641,0.592,0.701,-0.015,2.836,0.006,0.904
0.641,0.592,0.699,-0.015,2.853,0.006,0.906
0.638,0.591,0.697,-0.015,2.868,0.006,0.908
0.653,0.590,0.698,-0.015,2.882,0.006,0.910
0.645,0.592,0.697,-0.015,2.895,0.005,0.912
0.641,0.592,0.706,-0.015,2.906,0.005,0.914
0.638,0.591,0.707,-0.015,2.918,0.006,0.916
0.641,0.673,0.708,-0.015,2.930,0.006,0.918
0.662,0.671,0.707,-0.015,2.944,0.007,0.920
0.649,0.673,0.707,-0.016,2.957,0.007,0.922
0.646,0.670,0.706,-0.016,2.971,0.006,0.924
0.649,0.669,0.706,-0.016,2.986,0.006,0.926
0.636,0.668,0.708,-0.016,3.001,0.005,0.928
0.654,0.668,0.704,-0.016,3.015,0.006,0.930
0.641,0.669,0.704,-0.016,3.028,0.006,0.932
0.643,0.667,0.704,-0.016,3.040,0.006,0.934
0.642,0.669,0.703,-0.016,3.050,0.006,0.936
0.643,0.668,0.704,-0.016,3.062,0.006,0.938
0.643,0.668,0.704,-0.016,3.075,0.006,0.940
0.642,0.668,0.704,-0.016,3.093,0.005,0.942
0.642,0.669,0.704,-0.016,3.111,0.005,0.944
0.642,0.668,0.706,-0.017,3.127,0.005,0.946
0.645,0.670,0.708,-0.017,3.139,0.006,0.948
0.641,0.668,0.704,-0.017,3.149,0.006,0.950
0.641,0.667,0.704,-0.017,3.157,0.006,0.952
0.640,0.669,0.704,-0.017,3.169,0.006,0.954
0.642,0.668,0.707,-0.017,3.183,0.005,0.956
0.642,0.632,0.707,-0.017,3.202,0.005,0.958
0.640,0.634,0.707,-0.017,3.222,0.005,0.960
0.668,0.634,0.706,-0.017,3.238,0.006,0.962
