0,0
15.4659148055403,-15.4200713934783
29.8913257775057,-29.7996382052245
43.2938597018932,-43.1563273214588
55.6793581902216,-55.4959804467655
67.0730511457994,-66.8438275686683
77.5143683063758,-77.2392984995527
87.0524280740585,-86.7315117065678
95.7423140628939,-95.3755508596692
103.642133338922,-103.229523072425
110.810783057297,-110.352325540028
117.306321234839,-116.802016312783
123.184830218049,-122.634677765024
128.499667969026,-127.903667881875
133.301015569832,-132.659167764369
137.635644813599,-136.947949221222
141.54684485838,-140.813301423252
145.074460382288,-144.295069059006
148.255005009481,-147.429765761156
151.1218229695,-150.250735766182
153.70527918449,-152.788344001878
156.032963566312,-155.070180384696
158.129899527751,-157.12126833115
160.018749869595,-158.964270645062
161.720015527362,-160.619688264404
163.25222434377,-162.106049033892
164.632108245348,-163.440084881671
165.874768046706,-164.636896623662
166.993825698249,-165.710106211331
168.001564185677,-166.671996631242
168.909055549057,-167.533639924156
169.726277646542,-168.305013948791
170.462220375265,-168.995108602738
171.124982102072,-169.612022253214
171.721857061389,-170.163049134941
172.25941446241,-170.654758457358
172.743570014003,-171.093065929527
173.179650542422,-171.483298377863
173.572452324418,-171.830252079242
173.926293721202,-172.13824539498
174.245062647257,-172.411166239644
174.532259365417,-172.652514876135
174.791035057569,-172.865442486395
175.024226579842,-173.052785926596
175.234387772922,-173.217099037461
175.42381766563,-173.360680847838
175.594585876427,-173.485600976212
175.748555488557,-173.593722505845
175.887403648895,-173.686722583629
176.012640115973,-173.766110968105
176.125623959227,-173.83324672872
176.227578595681,-173.889353282506
176.319605325466,-173.935531929599
176.402695518852,-173.972774040276
176.477741587593,-174.001972026293
176.545546861758,-174.023929217723
176.606834480778,-174.039368754
176.662255397698,-174.048941588171
176.712395584649,-174.053233692366
176.757782519025,-174.052772543984
176.798891022678,-174.048032964876
176.836148517758,-174.039442377193
176.869939758443,-174.027385535113
176.900611090513,-174.012208784418
176.928474284945,-173.994223896084
176.953809989561,-173.973711517933
176.976870835972,-173.950924281578
176.997884236327,-173.926089599167
177.01705490079,-173.899412180864
177.03456710373,-173.871076301037
177.050586723881,-173.841247838423
177.065263080839,-173.810076112616
177.078730587682,-173.777695536694
177.091110239558,-173.744227105805
177.102510952832,-173.709779736315
177.113030770851,-173.67445147157
177.122757949575,-173.63833056753
177.13177193451,-173.601496469702
177.140144240333,-173.564020692762
177.147939242334,-173.525967612
177.155214889274,-173.487395176178
177.162023345268,-173.448355549409
177.168411566493,-173.408895687873
177.174421821964,-173.369057860581
177.180092160626,-173.328880116482
177.185456833357,-173.288396706451
177.190546671311,-173.247638461644
177.195389428219,-173.206633135791
177.200010086884,-173.165405711694
177.204431136205,-173.123978678254
177.20867281964,-173.082372278929
177.212753360172,-173.0406047367
177.216689161253,-172.99869245502
177.220494988774,-172.95665019978
177.224184134428,-172.914491262673
177.227768563111,-172.872227608597
177.231259045177,-172.829870007902
177.234665275373,-172.787428155338
177.237995981065,-172.744910778269
177.241259018001,-172.702325732445
177.244461457482,-172.659680089166
177.247609665207,-172.61698021413
177.250709370911,-172.574231837074
177.253765732576,-172.531440115979
177.256783392824,-172.488609693466
177.25976653125,-172.445744749133
177.262718909421,-172.402849044544
177.265643913961,-172.359925966324
177.268544592837,-172.31697856244
177.27142369006,-172.274009576903
177.274283675205,-172.231021479287
177.277126771448,-172.188016492771
177.279954980015,-172.144996618578
177.282770102137,-172.101963657939
177.285573759133,-172.058919232175
177.288367410345,-172.015864800627
177.291152369442,-171.972801676964
177.293929818837,-171.929731043599
177.296700822708,-171.886653964711
177.299466339021,-171.843571398264
177.302227230027,-171.80048420651
177.304984271769,-171.757393165491
177.30773816256,-171.714298973522
177.310489531254,-171.671202259457
177.313238943427,-171.62810358887
177.31598690856,-171.585003471242
177.318733884715,-171.541902364637
177.321480284373,-171.498800681535
177.324226478972,-171.455698793374
177.326972802113,-171.412597033756
177.329719554755,-171.369495703638
177.332467007305,-171.326395073428
177.335215402999,-171.283295386362
177.337964960988,-171.240196861591
177.340715878272,-171.197099696115
177.343468332148,-171.154004067231
177.346222482148,-171.110910134471
177.348978471626,-171.067818041189
177.351736429736,-171.024727916539
177.354496472535,-170.981639876578
177.357258704343,-170.938554025626
177.360023219223,-170.895470457746
177.362790101405,-170.852389257168
177.365559426878,-170.809310499881
177.368331263907,-170.76623425415
177.371105673683,-170.723160581166
177.373882711444,-170.680089536167
177.376662426547,-170.63702116851
177.379444863652,-170.593955522855
177.382230062627,-170.55089263907
177.385018059331,-170.507832553015
177.387808885853,-170.464775296776
177.390602571164,-170.421720899327
177.393399141202,-170.378669386605
177.396198619086,-170.33562078173
177.39900102571,-170.292575105593
177.401806379669,-170.249532376792
177.404614697672,-170.206492612035
177.407425994676,-170.163455826279
177.410240284007,-170.12042203285
177.413057577476,-170.077391243559
177.415877885818,-170.034363469141
177.418701218523,-169.991338719086
177.421527584096,-169.948317001899
177.424356989875,-169.905298324918
177.427189442599,-169.862282694882
177.430024948215,-169.819270117738
177.432863511856,-169.776260598619
177.435705138209,-169.733254142212
177.438549831248,-169.690250752491
177.441397594582,-169.647250433064
177.444248431334,-169.604253187056
177.447102344184,-169.561259017147
177.449959335463,-169.518267925666
177.452819407189,-169.475279914631
177.455682561004,-169.432294985687
177.458548798608,-169.38931314053
177.461418120955,-169.346334380118
177.46429052918,-169.303358705583
177.467166024109,-169.260386117751
177.470044606198,-169.21741661708
177.472926276123,-169.174450204245
177.475811034135,-169.131486879497
177.478698880467,-169.088526643069
177.481589815279,-169.045569495121
177.484483838488,-169.00261543557
177.487380950034,-168.959664464355
177.490281149628,-168.916716581189
177.493184437178,-168.87377178598
177.496090812213,-168.830830078255
177.499000274549,-168.78789145783
177.501912823551,-168.744955924073
177.504828458883,-168.702023476644
177.50774717984,-168.659094114841
177.510668985948,-168.616167838189
177.513593876613,-168.573244646094
177.516521851307,-168.530324538028
177.519452909073,-168.487407513034
177.522387049508,-168.444493570708
177.52532427178,-168.40158271022
177.528264575125,-168.358674930806
177.531207958772,-168.315770231693
177.534154422098,-168.272868612258
177.537103964218,-168.229970071618
177.540056584247,-168.187074608887
177.543012281449,-168.144182223329
177.545971055002,-168.101292914122
177.548932904075,-168.058406680434
177.551897827916,-168.015523521515
177.554865825435,-167.972643436274
177.557836895952,-167.929766424032
177.560811038616,-167.886892483935
177.563788252492,-167.844021615051
177.566768536718,-167.801153816517
177.569751890355,-167.758289087394
177.572738312706,-167.715427426984
177.575727802573,-167.672568834091
177.578720359418,-167.629713308177
177.581715982128,-167.586860848126
177.584714669828,-167.544011453067
